tweet,tweet_tokenized
Diez estatuas de Chávez han sido vandalizadas en los últimos dos años  https://t.co/cQME9Hw6d9 vía @ElPitazoTV,"['diez', 'estatuas', 'chávez', 'sido', 'vandalizadas', 'últimos', 'dos', 'años', 'vía', 'elpitazotv']"
"""Le decía que no podía recibir cocotazos porque sufro de epilepsia y me decían 'cállate que tú eres un detenido'"". Yickson, de 14 años, fue maltratado por la Guardia Nacional, detenido el 23 de enero y liberado hoy con medida cautelar. ¿Quién investigará esto?","['decía', 'podía', 'recibir', 'cocotazos', 'sufro', 'epilepsia', 'decían', 'cállate', 'detenido', 'yickson', 'años', 'maltratado', 'guardia', 'nacional', 'detenido', 'enero', 'liberado', 'hoy', 'medida', 'cautelar', '¿quién', 'investigará']"
"""¿Por qué me dan golpes si ya estamos presos? y lo que hizo fue darme una cachetada"", así trató un guardia a un adolescente de 14 años en #PuertoOrdaz, detenido el #23Ene","['¿por', 'dan', 'golpes', 'si', 'presos', 'hizo', 'darme', 'cachetada', 'así', 'trató', 'guardia', 'adolescente', 'años', 'puertoordaz', 'detenido', 'ene']"
#InformarNoEsDelito,['informarnoesdelito']
"#InformarNoESDelito #AlertaSNTP | ""Se conoció de modo extraoficial que hay una orden de captura en contra del periodista y fotógrafo independiente Germán Dam (@GEDV86), por publicar quiénes son las juezas que llevan los casos de detenidos por protestas en Cd Guayana"" #Venezuela","['informarnoesdelito', 'alertasntp', 'conoció', 'modo', 'extraoficial', 'orden', 'captura', 'periodista', 'fotógrafo', 'independiente', 'germán', 'dam', 'gedv', 'publicar', 'quiénes', 'juezas', 'llevan', 'casos', 'detenidos', 'protestas', 'cd', 'guayana', 'venezuela']"
Diez estatuas de Chávez han sido vandalizadas en los últimos dos años en #Venezuela  https://t.co/cQME9Hw6d9 vía @ElPitazoTV,"['diez', 'estatuas', 'chávez', 'sido', 'vandalizadas', 'últimos', 'dos', 'años', 'venezuela', 'vía', 'elpitazotv']"
¿Bienestar alimenticio a la población guayanesa? En Brisas del Sur y José Tadeo Monagas hay voluntariados que demuestran con cifras la desnutrición infantil en #Guayana @meals4hope,"['¿bienestar', 'alimenticio', 'población', 'guayanesa', 'brisas', 'sur', 'josé', 'tadeo', 'monagas', 'voluntariados', 'demuestran', 'cifras', 'desnutrición', 'infantil', 'guayana', 'meals', 'hope']"
"#28Ene Nuevamente caída de internet en gran parte de Ciudad Guayana hace una hora. El fin de semana estuvimos sábado y parte del domingo igual, por un incendio Anaco.","['ene', 'nuevamente', 'caída', 'internet', 'gran', 'parte', 'ciudad', 'guayana', 'hace', 'hora', 'fin', 'semana', 'sábado', 'parte', 'domingo', 'igual', 'incendio', 'anaco']"
En #Guayana los detenidos entre el 22 y el 24 de enero son + de 50 personas. Hay al - 5 menores de edad que les dieron libertad bajo fiadores y aún están buscándolos. Nuevamente hay denuncias de maltratos y detenciones arbitrarias. Pero las violaciones a los DDHH no prescriben,"['guayana', 'detenidos', 'enero', 'personas', 'menores', 'edad', 'dieron', 'libertad', 'bajo', 'fiadores', 'aún', 'buscándolos', 'nuevamente', 'denuncias', 'maltratos', 'detenciones', 'arbitrarias', 'violaciones', 'ddhh', 'prescriben']"
¿Quién fue hoy al banco a ver esto?,"['¿quién', 'hoy', 'banco', 'ver']"
#GuaidoChallenge ya es la segunda tendencia en Venezuela...,"['guaidochallenge', 'segunda', 'tendencia', 'venezuela']"
Foro Penal Bolívar contabiliza 48 detenidos en protestas en Ciudad Guayana  https://t.co/MTRrTRCjJt vía @ElPitazoTV,"['foro', 'penal', 'bolívar', 'contabiliza', 'detenidos', 'protestas', 'ciudad', 'guayana', 'vía', 'elpitazotv']"
Gremios reportan 50 comercios saqueados en el estado Bolívar desde el #22E  https://t.co/di1AQoSsuf vía @ElPitazoTV,"['gremios', 'reportan', 'comercios', 'saqueados', 'bolívar', 'vía', 'elpitazotv']"
En #Bolívar acusan a colectivos afectos al oficialismo de asesinar a dos personas en #SanFelix durante saqueos la noche del #23E  https://t.co/2cyvHCDXpj,"['bolívar', 'acusan', 'colectivos', 'afectos', 'oficialismo', 'asesinar', 'dos', 'personas', 'sanfelix', 'saqueos', 'noche']"
#24Ene dictan privativa de libertad a los 5 detenidos por tumbar la estatua de Chávez en #SanFelix y ordenan trasladarlos a la cárcel de El Dorado #Venezuela,"['ene', 'dictan', 'privativa', 'libertad', 'detenidos', 'tumbar', 'estatua', 'chávez', 'sanfelix', 'ordenan', 'trasladarlos', 'cárcel', 'dorado', 'venezuela']"
"Los 27 detenidos en San Félix (5 de ellos por tumbar la estatua de Hugo Chávez) están recluidos en el DESUR del centro de San Félix, mientras que los detenidos en Puerto Ordaz están distribuidos entre el Destacamento 625, el Dgcim y el Core 8. #Bolívar #Guayana","['detenidos', 'san', 'félix', 'tumbar', 'estatua', 'hugo', 'chávez', 'recluidos', 'desur', 'centro', 'san', 'félix', 'mientras', 'detenidos', 'puerto', 'ordaz', 'distribuidos', 'destacamento', 'dgcim', 'core', 'bolívar', 'guayana']"
"#24Ene El @ForoPenal #Bolívar confirma 48 detenidos en Cd. Guayana entre el 22 y el 23 de enero. 27 fueron detenidos en #SanFelix el martes y 21 en #PuertoOrdaz ayer miércoles. La coordinadora regional, Patricia Borjas, aclaró que la cifra podría ser mayor.","['ene', 'foropenal', 'bolívar', 'confirma', 'detenidos', 'cd', 'guayana', 'enero', 'detenidos', 'sanfelix', 'martes', 'puertoordaz', 'ayer', 'miércoles', 'coordinadora', 'regional', 'patricia', 'borjas', 'aclaró', 'cifra', 'podría', 'ser', 'mayor']"
@Cesarramirezpoz Gracias!,"['cesarramirezpoz', 'gracias']"
@Cesarramirezpoz ¿Sector?,"['cesarramirezpoz', '¿sector']"
"GN reporta 26 detenidos entre #Caroni y  #ElPalmar por ""actos vandálicos contra la propiedad e intento de saqueo"" en #Bolívar. Vía @GNB_CZBolivar  https://t.co/EgAcRi6Asl","['gn', 'reporta', 'detenidos', 'caroni', 'elpalmar', 'actos', 'vandálicos', 'propiedad', 'intento', 'saqueo', 'bolívar', 'vía', 'gnb', 'czbolivar']"
La @GNB_CZBolivar reporta 5 detenidos por agraviar y tumbar la estatua de Hugo Chávez en #SanFelix el #22E en la noche  https://t.co/nJ7l4f28jY,"['gnb', 'czbolivar', 'reporta', 'detenidos', 'agraviar', 'tumbar', 'estatua', 'hugo', 'chávez', 'sanfelix', 'noche']"
"#23Ene 5:30PM En #Amazonas continúan los disturbios y represión de la GN en la avenida Orinoco de Puerto Ayacucho. Desde esta mañana los militares reprimieron la manifestación de la oposición, y al mediodía se confirmaron 2 muertos por arma de fuego. Vía @MickeyVeliz","['ene', 'pm', 'amazonas', 'continúan', 'disturbios', 'represión', 'gn', 'avenida', 'orinoco', 'puerto', 'ayacucho', 'mañana', 'militares', 'reprimieron', 'manifestación', 'oposición', 'mediodía', 'confirmaron', 'muertos', 'arma', 'fuego', 'vía', 'mickeyveliz']"
Cuatro muertos en noche de saqueos en Ciudad Bolívar  https://t.co/8HhuWTm6nE vía @El Pitazo,"['cuatro', 'muertos', 'noche', 'saqueos', 'ciudad', 'bolívar', 'vía', 'pitazo']"
"#23Ene Hasta el momento, 3:22PM, la jornada ha sido pacífica en las manifestaciones de Puerto Ordaz y Ciudad Bolívar #Bolívar","['ene', 'momento', 'pm', 'jornada', 'sido', 'pacífica', 'manifestaciones', 'puerto', 'ordaz', 'ciudad', 'bolívar', 'bolívar']"
"Anoche #22Ene en #Bolívar hubo saqueos en Puerto Ordaz, en San Félix y en Ciudad Bolívar. En Ciudad Bolívar hubo 4 muertos durante los saqueos, por armas de fuego. En Pzo y SF no hubo víctimas, pero al menos 6 locales fueron saqueados. #Venezuela","['anoche', 'ene', 'bolívar', 'saqueos', 'puerto', 'ordaz', 'san', 'félix', 'ciudad', 'bolívar', 'ciudad', 'bolívar', 'muertos', 'saqueos', 'armas', 'fuego', 'pzo', 'sf', 'víctimas', 'menos', 'locales', 'saqueados', 'venezuela']"
#Pzo #23Ene 2:26 cacerolazo en varios sectores de Puerto Ordaz #Bolívar,"['pzo', 'ene', 'cacerolazo', 'varios', 'sectores', 'puerto', 'ordaz', 'bolívar']"
"Guaidó, presidente de la Asamblea Nacional, se juramentó como “presidente encargado”  https://t.co/Z1il4asj9L vía @El Pitazo","['guaidó', 'presidente', 'asamblea', 'nacional', 'juramentó', 'presidente', 'encargado”', 'vía', 'pitazo']"
"@riverasaj Es correcto, no forma parte del Cabildo.","['riverasaj', 'correcto', 'forma', 'parte', 'cabildo']"
"#23Ene 1pm manifestantes se concentran en la plaza Monumento a la CVG en Alta Vista, donde hay un piquete de la GN y la PN #PuertoOrdaz  https://t.co/rykne0oAVP","['ene', 'pm', 'manifestantes', 'concentran', 'plaza', 'monumento', 'cvg', 'alta', 'vista', 'piquete', 'gn', 'pn', 'puertoordaz']"
#23Ene en #PuertoOrdaz había muchísima gente en la plaza Chipia de Los Olivos. El Cabildo abierto fue pacífico y muy concurrido. Más de 2mil personas expresando su respaldo a la AN y al orden constitucional en #Venezuela  https://t.co/iKkYR6Bv4x,"['ene', 'puertoordaz', 'muchísima', 'gente', 'plaza', 'chipia', 'olivos', 'cabildo', 'abierto', 'pacífico', 'concurrido', 'mil', 'personas', 'expresando', 'respaldo', 'an', 'orden', 'constitucional', 'venezuela']"
"8:50 PM Hay cacerolazo en varias zonas de #PuertoOrdaz: Alta Vista, Río Negro y Villa Colombia. ¿Hay cacerolazo en tu sector? #22E","['pm', 'cacerolazo', 'varias', 'zonas', 'puertoordaz', 'alta', 'vista', 'río', 'negro', 'villa', 'colombia', '¿hay', 'cacerolazo', 'sector']"
"Mañana #23E habrá cabildo abierto en 4 ciudades del estado #Bolívar, 9AM:  -#CiudadBolívar (Heres), lugar: esquina del rest. Tijuana. -#PuertoOrdaz (Caroní), lugar: plaza Chipía, Los Olivos -#ElPalmar (Padre Chien), lugar: plaza Bolívar -#Upata (Piar), lugar: plaza Aniversario  https://t.co/9qM2PTDa4D","['mañana', 'cabildo', 'abierto', 'ciudades', 'bolívar', 'am', 'ciudadbolívar', 'heres', 'lugar', 'esquina', 'rest', 'tijuana', 'puertoordaz', 'caroní', 'lugar', 'plaza', 'chipía', 'olivos', 'elpalmar', 'padre', 'chien', 'lugar', 'plaza', 'bolívar', 'upata', 'piar', 'lugar', 'plaza', 'aniversario']"
"El cabildo abierto de mañana #23E en #PuertoOrdaz, para respaldar al pdte de la AN, Juan Guaidó, será en la plaza Chipía (Los Olivos), 9AM.  A la misma hora el Psuv ha convocado una concentración para apoyar a Maduro, pero en la CVG (Alta Vista) #Venezuela  https://t.co/yT7GvDA47d","['cabildo', 'abierto', 'mañana', 'puertoordaz', 'respaldar', 'pdte', 'an', 'juan', 'guaidó', 'plaza', 'chipía', 'olivos', 'am', 'misma', 'hora', 'psuv', 'convocado', 'concentración', 'apoyar', 'maduro', 'cvg', 'alta', 'vista', 'venezuela']"
"#Venzuela, enero 2019 :(","['venzuela', 'enero']"
"Ayer una colega en Táchira pasó 7 horas sin luz. En mi casa hay agua unas 5 horas al día. El internet es lento e inestable. Los profesionales ganan menos del sueldo mínimo. Las calles están rotas y sin alumbrado. Hay muy poca comida en los mercados... #Venezuela, enero 2019.","['ayer', 'colega', 'táchira', 'pasó', 'horas', 'luz', 'casa', 'agua', 'unas', 'horas', 'día', 'internet', 'lento', 'inestable', 'profesionales', 'ganan', 'menos', 'sueldo', 'mínimo', 'calles', 'rotas', 'alumbrado', 'poca', 'comida', 'mercados', 'venezuela', 'enero']"
"Hoy a las 3:30 te esperamos en el bautizo del libro ""Cómo ser el gerente de tu vida"", escrito por mi querida @lisalbarran #PuertoOrdaz  https://t.co/cscrhmXeJI","['hoy', 'esperamos', 'bautizo', 'libro', 'cómo', 'ser', 'gerente', 'vida', 'escrito', 'querida', 'lisalbarran', 'puertoordaz']"
oh...,['oh']
"#14Ene En diciembre de 2018, el precio de la prórroga del pasaporte era 1 petro y el del pasaporte nuevo era 2 petros. Ahora, con el aumento del petro anunciado por Maduro, la prórroga costaría 36mil bolívares y el pasaporte nuevo 72mil bolívares, si no cambian la tarifa #Vzla","['ene', 'diciembre', 'precio', 'prórroga', 'pasaporte', 'petro', 'pasaporte', 'nuevo', 'petros', 'ahora', 'aumento', 'petro', 'anunciado', 'maduro', 'prórroga', 'costaría', 'mil', 'bolívares', 'pasaporte', 'nuevo', 'mil', 'bolívares', 'si', 'cambian', 'tarifa', 'vzla']"
#12Ene confirman saqueos en #SanFelix esta noche. El 2019 comienza igual que su predecesor: En enero de 2018 hubo saqueos a más de 10 comercios en #Guayana. Este año el desabastecimiento y la inflación es mayor #Venezuela,"['ene', 'confirman', 'saqueos', 'sanfelix', 'noche', 'comienza', 'igual', 'predecesor', 'enero', 'saqueos', 'comercios', 'guayana', 'año', 'desabastecimiento', 'inflación', 'mayor', 'venezuela']"
"@oliviadelv Esperemos que las cosas cambien, cada vez se ratifica un sistema autoritario que hunde al país :(","['oliviadelv', 'esperemos', 'cosas', 'cambien', 'cada', 'vez', 'ratifica', 'sistema', 'autoritario', 'hunde', 'país']"
Hoy es un día muy triste,"['hoy', 'día', 'triste']"
"#UrgenteLe acaban de robar el carro al periodista Oscar Murillo a mano armada. Un chevrolet Spark, color negro, placa AB720MV en Los Mangos #PuertoOrdaz  #CiudadGuayana #Bolívar #9Ene","['urgentele', 'acaban', 'robar', 'carro', 'periodista', 'oscar', 'murillo', 'mano', 'armada', 'chevrolet', 'spark', 'color', 'negro', 'placa', 'ab', 'mv', 'mangos', 'puertoordaz', 'ciudadguayana', 'bolívar', 'ene']"
Qué fuerte...,['fuerte']
Denuncian abandono del Jardín Botánico de #CiudadBolivar  https://t.co/EAaG7XPBNP,"['denuncian', 'abandono', 'jardín', 'botánico', 'ciudadbolivar']"
La vida de los privados de libertad es responsabilidad de sus custodios. Francisco Contreras murió de hambre y olvido bajo custodia del Estado venezolano. Este podcast fue producido por la periodista @JohaOsorioH en #VocesDelDesamparo  https://t.co/gpsf4tqlUv,"['vida', 'privados', 'libertad', 'responsabilidad', 'custodios', 'francisco', 'contreras', 'murió', 'hambre', 'olvido', 'bajo', 'custodia', 'venezolano', 'podcast', 'producido', 'periodista', 'johaosorioh', 'vocesdeldesamparo']"
"En enero de 2017, Francisco Contreras fue detenido por robar un celular y murió de hambre y olvido. @JohaOsorioH cuenta su historia en este podcast de #VocesDelDesamparo  https://t.co/gpsf4tqlUv","['enero', 'francisco', 'contreras', 'detenido', 'robar', 'celular', 'murió', 'hambre', 'olvido', 'johaosorioh', 'cuenta', 'historia', 'podcast', 'vocesdeldesamparo']"
Noticias #SoloEnVenezuela  ¿En serio? SÍ  https://t.co/864BOBFlVV,"['noticias', 'soloenvenezuela', '¿en', 'serio']"
"El gobierno de Colombia entregó a Lorent Saleh al Sebin y fue el primer preso en La Tumba. Conoce su historia en este podcast de la serie #VocesDelDesamparo, contada por @victoramaya  https://t.co/WHC9nQfvRG  https://t.co/T244y7n1eI","['gobierno', 'colombia', 'entregó', 'lorent', 'saleh', 'sebin', 'primer', 'preso', 'tumba', 'conoce', 'historia', 'podcast', 'serie', 'vocesdeldesamparo', 'contada', 'victoramaya']"
La serie #VocesDelDesamparo comienza hoy con la historia de Lorent Saleh. Lo acusaron de 3 delitos que no reposan en el expediente de su caso. @victoramaya cuenta su historia aquí ¡Escucha y comparte!  https://t.co/WHC9nQfvRG,"['serie', 'vocesdeldesamparo', 'comienza', 'hoy', 'historia', 'lorent', 'saleh', 'acusaron', 'delitos', 'reposan', 'expediente', 'caso', 'victoramaya', 'cuenta', 'historia', 'aquí', '¡escucha', 'comparte']"
"20 periodistas venezolanos de @ElPitazoTV, @RunRunesWeb, @DiarioTalCual y @voyzes relatan 20 casos de violaciones de derechos humanos en Venezuela en la serie de podcasts #VocesDelDesamparo.  https://t.co/wzhBBz0hJ9","['periodistas', 'venezolanos', 'elpitazotv', 'runrunesweb', 'diariotalcual', 'voyzes', 'relatan', 'casos', 'violaciones', 'derechos', 'humanos', 'venezuela', 'serie', 'podcasts', 'vocesdeldesamparo']"
#VocesDelDesamparo es una serie de podcasts que en su primera temporada busca visibilizar 20 casos de violaciones de derechos humanos en Venezuela. Ayúdanos a vencer la censura y apóyanos en la difusión de estas historias:  https://t.co/wzhBBz0hJ9,"['vocesdeldesamparo', 'serie', 'podcasts', 'primera', 'temporada', 'busca', 'visibilizar', 'casos', 'violaciones', 'derechos', 'humanos', 'venezuela', 'ayúdanos', 'vencer', 'censura', 'apóyanos', 'difusión', 'historias']"
#VocesDelDesamparo es un proyecto periodístico que busca visibilizar casos de víctimas de violaciones de derechos humanos en Venezuela. Conoce más aquí:  https://t.co/wzhBBz0hJ9,"['vocesdeldesamparo', 'proyecto', 'periodístico', 'busca', 'visibilizar', 'casos', 'víctimas', 'violaciones', 'derechos', 'humanos', 'venezuela', 'conoce', 'aquí']"
"Las violaciones a los derechos humanos en Venezuela ocurren en lo cotidiano, así lo demuestran las primeras 20 historias de #VocesDelDesamparo, un proyecto de El @ElPitazoTV con @RunRunesWeb, @DiarioTalCual y @voyzes. Escúchalos a partir de mañana  https://t.co/x6ZxQPI9Hz","['violaciones', 'derechos', 'humanos', 'venezuela', 'ocurren', 'cotidiano', 'así', 'demuestran', 'primeras', 'historias', 'vocesdeldesamparo', 'proyecto', 'elpitazotv', 'runrunesweb', 'diariotalcual', 'voyzes', 'escúchalos', 'partir', 'mañana']"
Amo todos los memes de #BirdBox  https://t.co/rnR8zKkZLs,"['amo', 'memes', 'birdbox']"
"Feliz año nuevo a todos. Sean felices, más nada importa 💜","['feliz', 'año', 'nuevo', 'felices', 'importa']"
En la víspera de año nuevo...,"['víspera', 'año', 'nuevo']"
Sin luz y sin agua el último día del año. Patria.,"['luz', 'agua', 'último', 'día', 'año', 'patria']"
"Debieron haberte devuelto todas tus cosas, pero vista la situación para sacar documentos y tarjetas, también me alegro :)","['debieron', 'haberte', 'devuelto', 'todas', 'cosas', 'vista', 'situación', 'sacar', 'documentos', 'tarjetas', 'alegro']"
